site_id,site_name,address,zip,block,lot,su_act_rec,su_aal,su_beauty,su_chi_act,su_scl_con,su_flw_bed,su_fg_coop,su_fg_ip,su_fg_org,su_inc_gen,su_mmrl,su_trees,su_wh_ak,su_cnt_gar,su_rn_gar,mg_type,src_bgs,src_bcmg,src_pp,src_pid,src_clf,src_pid_al,src_pid_rp,src_pid_g,src_pid_f,src_ggi,point_x,point_y,record
106,,31 n mount st,,195,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.643589,39.289259,"[{'lot': '21', 'lot_zeroes': '21', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '31 n mount st', 'src': 'pp'}]"
107,,29 n mount st,,195,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.643592,39.28922,"[{'lot': '22', 'lot_zeroes': '22', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '29 n mount st', 'src': 'pp'}]"
108,,27 n mount st,,195,23,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.643558,39.289157,"[{'lot': '23', 'lot_zeroes': '23', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '27 n mount st', 'src': 'pp'}]"
109,,25 n mount st,,195,24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.643551,39.289128,"[{'lot': '24', 'lot_zeroes': '24', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '25 n mount st', 'src': 'pp'}]"
110,,23 n mount st,,195,25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.643552,39.289092,"[{'lot': '25', 'lot_zeroes': '25', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '23 n mount st', 'src': 'pp'}]"
111,,25 n vincent st,,195,68,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.642981,39.289119,"[{'lot': '68', 'lot_zeroes': '68', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '25 n vincent st', 'src': 'pp'}]"
112,,23 n vincent st,,195,69,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.642979,39.289092,"[{'lot': '69', 'lot_zeroes': '69', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '23 n vincent st', 'src': 'pp'}]"
113,,21 n vincent st,,195,70,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.642975,39.289055,"[{'lot': '70', 'lot_zeroes': '70', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '21 n vincent st', 'src': 'pp'}]"
114,,19 n vincent st,,195,71,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.642985,39.289018,"[{'lot': '71', 'lot_zeroes': '71', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '19 n vincent st', 'src': 'pp'}]"
115,,17 n vincent st,,195,72,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.642983,39.288991,"[{'lot': '72', 'lot_zeroes': '72', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '17 n vincent st', 'src': 'pp'}]"
116,,11 n vincent st,,195,75,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.642975,39.28889,"[{'lot': '75', 'lot_zeroes': '75', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '11 n vincent st', 'src': 'pp'}]"
117,,7 n vincent st,,195,77,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.64297,39.288826,"[{'lot': '77', 'lot_zeroes': '77', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '7 n vincent st', 'src': 'pp'}]"
118,,5 n vincent st,,195,78,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.642967,39.288789,"[{'lot': '78', 'lot_zeroes': '78', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '5 n vincent st', 'src': 'pp'}]"
119,,16 n vincent st,,195,82,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.64324,39.288987,"[{'lot': '82', 'lot_zeroes': '82', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '16 n vincent st', 'src': 'pp'}]"
120,,18 n vincent st,,195,83,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.643246,39.289025,"[{'lot': '83', 'lot_zeroes': '83', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '18 n vincent st', 'src': 'pp'}]"
121,,20 n vincent st,,195,84,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.64325,39.289052,"[{'lot': '84', 'lot_zeroes': '84', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '20 n vincent st', 'src': 'pp'}]"
122,,22 n vincent st,,195,85,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.643252,39.289089,"[{'lot': '85', 'lot_zeroes': '85', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '22 n vincent st', 'src': 'pp'}]"
123,,24 n vincent st,,195,86,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.643256,39.289128,"[{'lot': '86', 'lot_zeroes': '86', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '24 n vincent st', 'src': 'pp'}]"
124,,26 n vincent st,,195,87,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.643255,39.289163,"[{'lot': '87', 'lot_zeroes': '87', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '26 n vincent st', 'src': 'pp'}]"
125,,28 n vincent st,,195,88,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.643204,39.289239,"[{'lot': '88', 'lot_zeroes': '88', 'block_zeroes': '195', 'block': '195', 'site_name': nan, 'address': '28 n vincent st', 'src': 'pp'}]"
126,poppleton children's & community garden,"14 n schroeder st baltimore, md",21201,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,vegetable garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.63406,39.289401,"[{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': ""poppleton children's & community garden"", 'address': '14-22 n schroeder st baltimore, md', 'src': 'bcmg14'}, {'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': ""poppleton children's & community garden"", 'address': '14 n schroeder st baltimore, md', 'src': 'bcmg15'}]"
132,,32 s carey st,,232,48,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.638315,39.287097,"[{'lot': '48', 'lot_zeroes': '48', 'block_zeroes': '232', 'block': '232', 'site_name': nan, 'address': '32 s carey st', 'src': 'pp'}]"
133,,30 s carey st,,232,49,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.63832,39.287135,"[{'lot': '49', 'lot_zeroes': '49', 'block_zeroes': '232', 'block': '232', 'site_name': nan, 'address': '30 s carey st', 'src': 'pp'}]"
134,,28 s carey st,,232,50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.638311,39.287173,"[{'lot': '50', 'lot_zeroes': '50', 'block_zeroes': '232', 'block': '232', 'site_name': nan, 'address': '28 s carey st', 'src': 'pp'}]"
143,,1015 w lombard st,,251,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6343,39.286557,"[{'lot': '7', 'lot_zeroes': '7', 'block_zeroes': '251', 'block': '251', 'site_name': nan, 'address': '1015 w lombard st', 'src': 'pp'}]"
144,,1017 w lombard st,,251,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.634342,39.286551,"[{'lot': '8', 'lot_zeroes': '8', 'block_zeroes': '251', 'block': '251', 'site_name': nan, 'address': '1017 w lombard st', 'src': 'pp'}]"
148,301 s. calhoun street,301 s. calhoun street,21223,281,54,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.639065,39.284412,"[{'lot': '54', 'lot_zeroes': '54', 'block_zeroes': '281', 'block': '281', 'site_name': '301 s. calhoun street', 'address': '301 s. calhoun street', 'src': 'bgs'}]"
152,,2131 pennsylvania ave,,307,38,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.63893,39.307349,"[{'lot': '38', 'lot_zeroes': '38', 'block_zeroes': '307', 'block': '307', 'site_name': nan, 'address': '2131 pennsylvania ave', 'src': 'pp'}]"
153,,2129 pennsylvania ave,,307,39,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.638896,39.307325,"[{'lot': '39', 'lot_zeroes': '39', 'block_zeroes': '307', 'block': '307', 'site_name': nan, 'address': '2129 pennsylvania ave', 'src': 'pp'}]"
154,,2127 pennsylvania ave,,307,40,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.638863,39.307292,"[{'lot': '40', 'lot_zeroes': '40', 'block_zeroes': '307', 'block': '307', 'site_name': nan, 'address': '2127 pennsylvania ave', 'src': 'pp'}]"
155,,2125 pennsylvania ave,,307,41,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.63884,39.307266,"[{'lot': '41', 'lot_zeroes': '41', 'block_zeroes': '307', 'block': '307', 'site_name': nan, 'address': '2125 pennsylvania ave', 'src': 'pp'}]"
156,,2123 pennsylvania ave,,307,42,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.638791,39.307244,"[{'lot': '42', 'lot_zeroes': '42', 'block_zeroes': '307', 'block': '307', 'site_name': nan, 'address': '2123 pennsylvania ave', 'src': 'pp'}]"
160,,1945 pennsylvania ave,,320,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.637183,39.305929,"[{'lot': '18', 'lot_zeroes': '18', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '1945 pennsylvania ave', 'src': 'pp'}]"
161,,1941 pennsylvania ave,,320,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.63712,39.30587,"[{'lot': '20', 'lot_zeroes': '20', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '1941 pennsylvania ave', 'src': 'pp'}]"
162,,1939 pennsylvania ave,,320,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.637084,39.305847,"[{'lot': '21', 'lot_zeroes': '21', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '1939 pennsylvania ave', 'src': 'pp'}]"
163,,1937 pennsylvania ave,,320,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.637044,39.305813,"[{'lot': '22', 'lot_zeroes': '22', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '1937 pennsylvania ave', 'src': 'pp'}]"
164,,1935 pennsylvania ave,,320,23,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.637019,39.305792,"[{'lot': '23', 'lot_zeroes': '23', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '1935 pennsylvania ave', 'src': 'pp'}]"
165,,1933 pennsylvania ave,,320,24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.636976,39.305763,"[{'lot': '24', 'lot_zeroes': '24', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '1933 pennsylvania ave', 'src': 'pp'}]"
166,,1931 pennsylvania ave,,320,25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.636944,39.305735,"[{'lot': '25', 'lot_zeroes': '25', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '1931 pennsylvania ave', 'src': 'pp'}]"
167,,1929 pennsylvania ave,,320,26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.636914,39.30571,"[{'lot': '26', 'lot_zeroes': '26', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '1929 pennsylvania ave', 'src': 'pp'}]"
168,,1927 pennsylvania ave,,320,27,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.636874,39.305676,"[{'lot': '27', 'lot_zeroes': '27', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '1927 pennsylvania ave', 'src': 'pp'}]"
169,,558 robert st,,320,37,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.636026,39.305676,"[{'lot': '37', 'lot_zeroes': '37', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '558 robert st', 'src': 'pp'}]"
170,,556 robert st,,320,38,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635992,39.305701,"[{'lot': '38', 'lot_zeroes': '38', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '556 robert st', 'src': 'pp'}]"
171,,554 robert st,,320,39,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.63596,39.305725,"[{'lot': '39', 'lot_zeroes': '39', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '554 robert st', 'src': 'pp'}]"
172,,552 robert st,,320,40,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635928,39.30575,"[{'lot': '40', 'lot_zeroes': '40', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '552 robert st', 'src': 'pp'}]"
173,,550 robert st,,320,41,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635895,39.305774,"[{'lot': '41', 'lot_zeroes': '41', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '550 robert st', 'src': 'pp'}]"
174,,548 robert st,,320,42,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635863,39.305799,"[{'lot': '42', 'lot_zeroes': '42', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '548 robert st', 'src': 'pp'}]"
175,,546 robert st,,320,43,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.63583,39.305823,"[{'lot': '43', 'lot_zeroes': '43', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '546 robert st', 'src': 'pp'}]"
176,,544 robert st,,320,44,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635796,39.305848,"[{'lot': '44', 'lot_zeroes': '44', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '544 robert st', 'src': 'pp'}]"
177,,542 robert st,,320,45,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635764,39.305873,"[{'lot': '45', 'lot_zeroes': '45', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '542 robert st', 'src': 'pp'}]"
178,,540 robert st,,320,46,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.63573,39.305898,"[{'lot': '46', 'lot_zeroes': '46', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '540 robert st', 'src': 'pp'}]"
179,,538 robert st,,320,47,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635697,39.305922,"[{'lot': '47', 'lot_zeroes': '47', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '538 robert st', 'src': 'pp'}]"
180,,1900 division st,,320,48,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635882,39.305922,"[{'lot': '48', 'lot_zeroes': '48', 'block_zeroes': '320', 'block': '320', 'site_name': nan, 'address': '1900 division st', 'src': 'pp'}]"
185,,1833 brunt st,,327,79,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635619,39.305326,"[{'lot': '79', 'lot_zeroes': '79', 'block_zeroes': '327', 'block': '327', 'site_name': nan, 'address': '1833 brunt st', 'src': 'pp'}]"
186,,1831 brunt st,,327,80,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635589,39.305299,"[{'lot': '80', 'lot_zeroes': '80', 'block_zeroes': '327', 'block': '327', 'site_name': nan, 'address': '1831 brunt st', 'src': 'pp'}]"
187,,1829 brunt st,,327,81,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.63556,39.305278,"[{'lot': '81', 'lot_zeroes': '81', 'block_zeroes': '327', 'block': '327', 'site_name': nan, 'address': '1829 brunt st', 'src': 'pp'}]"
188,,1827 brunt st,,327,82,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635528,39.305252,"[{'lot': '82', 'lot_zeroes': '82', 'block_zeroes': '327', 'block': '327', 'site_name': nan, 'address': '1827 brunt st', 'src': 'pp'}]"
189,,1825 brunt st,,327,83,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635497,39.305234,"[{'lot': '83', 'lot_zeroes': '83', 'block_zeroes': '327', 'block': '327', 'site_name': nan, 'address': '1825 brunt st', 'src': 'pp'}]"
190,,1823 brunt st,,327,84,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.635468,39.305209,"[{'lot': '84', 'lot_zeroes': '84', 'block_zeroes': '327', 'block': '327', 'site_name': nan, 'address': '1823 brunt st', 'src': 'pp'}]"
